Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
30/08/2020 09:22:38,44,34.25C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.77,
30/08/2020 09:22:48,45,34.81C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.65,
30/08/2020 09:22:58,46,35.31C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.8,
30/08/2020 09:23:08,47,35.88C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.91,
30/08/2020 09:23:18,48,36.56C,100%,100.0%,0.33Hz,0.69 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:23:28,49,37.19C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 6.87,
30/08/2020 09:23:38,50,37.62C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.28,
30/08/2020 09:23:48,51,38.12C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.63,
30/08/2020 09:23:58,52,38.75C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.93,
30/08/2020 09:24:08,53,39.25C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:24:18,54,39.81C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.12,
30/08/2020 09:24:28,55,40.25C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.35,
30/08/2020 09:24:38,56,40.81C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.54,
30/08/2020 09:24:48,57,41.38C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.7,
30/08/2020 09:24:58,58,41.88C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.84,
30/08/2020 09:25:08,59,42.31C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.95,
30/08/2020 09:25:18,60,42.75C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.04,
30/08/2020 09:25:28,61,43.25C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.11,
30/08/2020 09:25:38,62,43.81C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.18,
30/08/2020 09:25:48,63,44.38C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.93,
30/08/2020 09:25:58,64,44.94C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.22,
30/08/2020 09:26:08,65,45.56C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.42,
30/08/2020 09:26:18,66,46.0C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.61,
30/08/2020 09:26:28,67,46.44C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.76,
30/08/2020 09:26:38,68,46.94C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.62,
30/08/2020 09:26:48,69,47.38C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.93,
30/08/2020 09:26:58,70,47.94C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.18,
30/08/2020 09:27:08,71,48.38C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.39,
30/08/2020 09:27:18,72,48.88C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.56,
30/08/2020 09:27:28,73,49.25C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.72,
30/08/2020 09:27:38,74,49.75C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.86,
30/08/2020 09:27:48,75,50.25C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.96,
30/08/2020 09:27:58,76,50.69C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.04,
30/08/2020 09:28:08,77,51.0C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:28:18,78,51.25C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:28:28,79,51.69C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.41,
30/08/2020 09:28:38,80,52.06C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.59,
30/08/2020 09:28:48,81,52.56C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.75,
30/08/2020 09:28:58,82,53.12C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.68,
30/08/2020 09:29:08,83,53.62C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.97,
30/08/2020 09:29:18,84,54.0C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.22,
30/08/2020 09:29:28,85,54.44C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.42,
30/08/2020 09:29:38,86,54.81C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:29:48,87,55.25C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:29:58,88,55.69C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.41,
30/08/2020 09:30:08,89,56.12C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.58,
30/08/2020 09:30:18,90,56.56C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:30:28,91,56.81C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.58,
30/08/2020 09:30:38,92,57.25C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.87,
30/08/2020 09:30:48,93,57.62C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.13,
30/08/2020 09:30:58,94,58.19C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.35,
30/08/2020 09:31:08,95,58.56C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.09,
30/08/2020 09:31:18,96,59.0C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.32,
30/08/2020 09:31:28,97,59.38C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.52,
30/08/2020 09:31:38,98,59.62C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.69,
30/08/2020 09:31:48,99,59.94C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:31:58,100,60.38C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:32:08,101,60.75C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.49,
30/08/2020 09:32:18,102,61.19C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.65,
30/08/2020 09:32:28,103,61.5C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.8,
30/08/2020 09:32:38,104,61.94C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.93,
30/08/2020 09:32:48,105,62.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:32:58,106,62.44C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:33:08,107,62.75C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:33:18,108,63.12C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.41,
30/08/2020 09:33:28,109,63.56C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.59,
30/08/2020 09:33:38,110,63.88C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.75,
30/08/2020 09:33:48,111,64.19C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:33:58,112,64.5C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:34:08,113,64.75C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:34:18,114,65.12C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.18,
30/08/2020 09:34:28,115,65.44C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.4,
30/08/2020 09:34:38,116,65.69C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.58,
30/08/2020 09:34:48,117,65.88C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.74,
30/08/2020 09:34:58,118,65.69C,100%,100.0%,0.33Hz,-0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.58,
30/08/2020 09:35:08,119,65.81C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.88,
30/08/2020 09:35:18,120,65.88C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.14,
30/08/2020 09:35:28,121,66.0C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.37,
30/08/2020 09:35:38,122,66.0C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.56,
30/08/2020 09:35:48,123,65.81C,100%,100.0%,0.33Hz,-0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.72,
30/08/2020 09:35:58,124,65.56C,100%,100.0%,0.33Hz,-0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.85,
30/08/2020 09:36:08,125,65.38C,100%,100.0%,0.33Hz,-0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.95,
30/08/2020 09:36:18,126,65.31C,100%,100.0%,0.33Hz,-0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.04,
30/08/2020 09:36:28,127,65.38C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.97,
30/08/2020 09:36:38,128,65.38C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.22,
30/08/2020 09:36:48,129,65.44C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.43,
30/08/2020 09:36:58,130,65.31C,100%,100.0%,0.33Hz,-0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.61,
30/08/2020 09:37:08,131,65.38C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.79,
30/08/2020 09:37:18,132,65.5C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.95,
30/08/2020 09:37:28,133,65.44C,100%,100.0%,0.33Hz,-0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:37:38,134,65.5C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.41,
30/08/2020 09:37:48,135,65.5C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.59,
30/08/2020 09:37:58,136,65.5C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.75,
30/08/2020 09:38:08,137,65.56C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.27,
30/08/2020 09:38:18,138,65.62C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
30/08/2020 09:38:28,139,65.75C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.64,
30/08/2020 09:38:38,140,65.81C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.78,
30/08/2020 09:38:48,141,65.88C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.9,
30/08/2020 09:38:58,142,65.88C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
30/08/2020 09:39:08,143,65.88C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.08,
30/08/2020 09:39:18,144,65.94C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.15,
30/08/2020 09:39:28,145,66.12C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.21,
30/08/2020 09:39:38,146,66.38C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.93,
30/08/2020 09:39:48,147,66.56C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:39:58,148,66.69C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.41,
30/08/2020 09:40:08,149,66.69C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.59,
30/08/2020 09:40:18,150,66.88C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.73,
30/08/2020 09:40:28,151,66.81C,100%,100.0%,0.33Hz,-0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:40:38,152,66.88C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:40:48,153,66.81C,100%,100.0%,0.33Hz,-0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:40:58,154,66.88C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.19,
30/08/2020 09:41:08,155,67.19C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.4,
30/08/2020 09:41:18,156,67.31C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.58,
30/08/2020 09:41:28,157,67.62C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.72,
30/08/2020 09:41:38,158,67.81C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.86,
30/08/2020 09:41:48,159,67.94C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.96,
30/08/2020 09:41:58,160,67.88C,100%,100.0%,0.33Hz,-0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.94,
30/08/2020 09:42:08,161,67.88C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.2,
30/08/2020 09:42:18,162,67.94C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.41,
30/08/2020 09:42:28,163,68.0C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.63,
30/08/2020 09:42:38,164,67.94C,100%,100.0%,0.33Hz,-0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.38,
30/08/2020 09:42:48,165,67.94C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.21,
30/08/2020 09:42:58,166,68.12C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 6.44,
30/08/2020 09:43:08,167,68.06C,100%,100.0%,0.33Hz,-0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 6.92,
30/08/2020 09:43:18,168,68.06C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 6.02,
30/08/2020 09:43:28,169,68.12C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 5.64,
30/08/2020 09:43:38,170,68.25C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 6.23,
30/08/2020 09:43:48,171,68.5C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 6.73,
30/08/2020 09:43:58,172,68.94C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.15,
30/08/2020 09:44:08,173,69.0C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.51,
30/08/2020 09:44:18,174,69.06C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.0,
30/08/2020 09:44:28,175,69.25C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 6.44,
30/08/2020 09:44:38,176,69.69C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 6.91,
30/08/2020 09:44:48,177,70.12C,98.8%,99.0%,0.33Hz,0.44 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.32,
30/08/2020 09:44:58,178,70.31C,96.9%,97.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 6.44,
30/08/2020 09:45:08,179,70.5C,95.0%,96.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 6.02,
30/08/2020 09:45:18,180,70.56C,94.4%,95.5%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 6.56,
30/08/2020 09:45:28,181,70.75C,92.5%,94.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.03,
30/08/2020 09:45:38,182,70.94C,90.6%,92.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.42,
30/08/2020 09:45:48,183,71.12C,88.8%,91.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.56,
30/08/2020 09:45:58,184,71.25C,87.5%,90.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.87,
30/08/2020 09:46:08,185,71.31C,86.9%,89.5%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.14,
30/08/2020 09:46:18,186,71.31C,86.9%,89.5%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.38,
30/08/2020 09:46:28,187,71.56C,84.4%,87.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.57,
30/08/2020 09:46:38,188,71.75C,82.5%,86.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.63,
