Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
05/06/2020 18:37:56,53,36.0C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.31,
05/06/2020 18:38:06,54,36.56C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.16,
05/06/2020 18:38:16,55,37.06C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.44,
05/06/2020 18:38:26,56,37.56C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.6,
05/06/2020 18:38:36,57,38.0C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.77,
05/06/2020 18:38:46,58,38.5C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.81,
05/06/2020 18:38:56,59,38.94C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.08,
05/06/2020 18:39:06,60,39.44C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.31,
05/06/2020 18:39:16,61,40.0C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.5,
05/06/2020 18:39:26,62,40.5C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.68,
05/06/2020 18:39:36,63,41.06C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.82,
05/06/2020 18:39:46,64,41.56C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.94,
05/06/2020 18:39:56,65,42.12C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.1,
05/06/2020 18:40:06,66,42.56C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.18,
05/06/2020 18:40:16,67,43.0C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.25,
05/06/2020 18:40:26,68,43.38C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.3,
05/06/2020 18:40:36,69,43.81C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.31,
05/06/2020 18:40:46,70,44.25C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.35,
05/06/2020 18:40:56,71,44.69C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.4,
05/06/2020 18:41:06,72,45.06C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.42,
05/06/2020 18:41:16,73,45.31C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.46,
05/06/2020 18:41:26,74,45.56C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.32,
05/06/2020 18:41:36,75,46.06C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.37,
05/06/2020 18:41:46,76,46.38C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.41,
05/06/2020 18:41:56,77,46.69C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.44,
05/06/2020 18:42:06,78,47.12C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.53,
05/06/2020 18:42:16,79,47.69C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.61,
05/06/2020 18:42:26,80,48.19C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.6,
05/06/2020 18:42:36,81,48.69C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.6,
05/06/2020 18:42:46,82,49.12C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.6,
05/06/2020 18:42:56,83,49.56C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.6,
05/06/2020 18:43:06,84,50.0C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.59,
05/06/2020 18:43:16,85,50.38C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.6,
05/06/2020 18:43:26,86,50.75C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.6,
05/06/2020 18:43:36,87,51.06C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.3,
05/06/2020 18:43:46,88,51.31C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.35,
05/06/2020 18:43:56,89,51.62C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.39,
05/06/2020 18:44:06,90,52.06C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.49,
05/06/2020 18:44:16,91,52.31C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.58,
05/06/2020 18:44:26,92,52.75C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.58,
05/06/2020 18:44:36,93,53.19C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.58,
05/06/2020 18:44:46,94,53.56C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.59,
05/06/2020 18:44:56,95,53.94C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.31,
05/06/2020 18:45:06,96,54.31C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.35,
05/06/2020 18:45:16,97,54.75C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.4,
05/06/2020 18:45:26,98,55.12C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.43,
05/06/2020 18:45:36,99,55.44C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.45,
05/06/2020 18:45:46,100,55.88C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.48,
05/06/2020 18:45:56,101,56.12C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.49,
05/06/2020 18:46:06,102,56.44C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.51,
05/06/2020 18:46:16,103,56.62C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.53,
05/06/2020 18:46:26,104,56.88C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.54,
05/06/2020 18:46:36,105,57.25C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.56,
05/06/2020 18:46:46,106,57.62C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.57,
05/06/2020 18:46:56,107,57.94C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.58,
05/06/2020 18:47:06,108,58.25C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.31,
05/06/2020 18:47:16,109,58.56C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.35,
05/06/2020 18:47:26,110,58.88C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.39,
05/06/2020 18:47:36,111,59.12C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.42,
05/06/2020 18:47:46,112,59.44C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.45,
05/06/2020 18:47:56,113,59.75C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.47,
05/06/2020 18:48:06,114,60.19C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.09,
05/06/2020 18:48:16,115,60.38C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.24,
05/06/2020 18:48:26,116,60.62C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.31,
05/06/2020 18:48:36,117,60.94C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.35,
05/06/2020 18:48:46,118,61.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.39,
05/06/2020 18:48:56,119,61.5C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.44,
05/06/2020 18:49:06,120,61.81C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.46,
05/06/2020 18:49:16,121,62.12C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.47,
05/06/2020 18:49:26,122,62.44C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.49,
05/06/2020 18:49:36,123,62.75C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.5,
05/06/2020 18:49:46,124,63.06C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.54,
05/06/2020 18:49:56,125,63.31C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.54,
05/06/2020 18:50:06,126,63.56C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.55,
05/06/2020 18:50:16,127,63.94C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.57,
05/06/2020 18:50:26,128,64.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.57,
05/06/2020 18:50:36,129,64.5C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.3,
05/06/2020 18:50:46,130,64.81C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.34,
05/06/2020 18:50:56,131,64.94C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.37,
05/06/2020 18:51:06,132,65.25C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.41,
05/06/2020 18:51:16,133,65.56C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.44,
05/06/2020 18:51:26,134,65.75C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.53,
05/06/2020 18:51:36,135,66.19C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.55,
05/06/2020 18:51:46,136,66.31C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.55,
05/06/2020 18:51:56,137,66.56C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.31,
05/06/2020 18:52:06,138,66.94C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.36,
05/06/2020 18:52:16,139,67.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.4,
05/06/2020 18:52:26,140,67.44C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.43,
05/06/2020 18:52:36,141,67.69C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.46,
05/06/2020 18:52:46,142,67.94C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.48,
05/06/2020 18:52:56,143,68.31C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.5,
05/06/2020 18:53:06,144,68.62C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.51,
05/06/2020 18:53:16,145,68.94C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.53,
05/06/2020 18:53:26,146,69.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.31,
05/06/2020 18:53:36,147,69.31C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.35,
05/06/2020 18:53:46,148,69.5C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.39,
05/06/2020 18:53:56,149,69.75C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.43,
05/06/2020 18:54:06,150,70.0C,100.0%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.45,
05/06/2020 18:54:16,151,70.25C,97.5%,98.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.48,
05/06/2020 18:54:26,152,70.5C,95.0%,96.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.49,
05/06/2020 18:54:36,153,70.81C,91.9%,93.5%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.51,
05/06/2020 18:54:46,154,71.0C,90.0%,92.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.33,
05/06/2020 18:54:56,155,71.19C,88.1%,90.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.38,
05/06/2020 18:55:06,156,71.44C,85.6%,88.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.41,
05/06/2020 18:55:16,157,71.56C,84.4%,87.5%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.43,
05/06/2020 18:55:26,158,71.81C,81.9%,85.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.31,
05/06/2020 18:55:36,159,72.0C,80.0%,84.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.36,
05/06/2020 18:55:46,160,72.25C,77.5%,82.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.39,
05/06/2020 18:55:56,161,72.5C,75.0%,80.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.42,
05/06/2020 18:56:06,162,72.69C,73.1%,78.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.45,
05/06/2020 18:56:16,163,72.75C,72.5%,78.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.48,
05/06/2020 18:56:26,164,72.19C,78.1%,82.5%,0.33Hz,-0.56 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.5,
05/06/2020 18:56:36,165,72.25C,77.5%,82.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.56,
05/06/2020 18:56:46,166,72.19C,78.1%,82.5%,0.33Hz,-0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.56,
05/06/2020 18:56:56,167,72.25C,77.5%,82.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.57,
05/06/2020 18:57:06,168,72.44C,75.6%,80.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.57,
05/06/2020 18:57:16,169,72.5C,75.0%,80.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.58,
05/06/2020 18:57:26,170,72.81C,71.9%,77.5%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.64,
05/06/2020 18:57:36,171,73.12C,68.8%,75.0%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.31,
05/06/2020 18:57:46,172,73.38C,66.2%,73.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.35,
05/06/2020 18:57:56,173,73.81C,61.9%,69.5%,0.33Hz,0.44 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.38,
05/06/2020 18:58:06,174,74.06C,59.4%,67.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.32,
05/06/2020 18:58:16,175,74.19C,58.1%,66.5%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.36,
05/06/2020 18:58:26,176,74.38C,56.2%,65.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.39,
05/06/2020 18:58:36,177,74.5C,55.0%,64.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.49,
05/06/2020 18:58:46,178,74.94C,50.6%,60.5%,0.33Hz,0.44 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.51,
05/06/2020 18:58:56,179,75.0C,50.0%,60.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.31,
05/06/2020 18:59:06,180,75.19C,48.1%,58.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.35,
05/06/2020 18:59:16,181,75.44C,45.6%,56.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.41,
05/06/2020 18:59:26,182,75.56C,44.4%,55.5%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.45,
05/06/2020 18:59:36,183,75.81C,41.9%,53.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.47,
05/06/2020 18:59:46,184,76.0C,40.0%,52.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.49,
05/06/2020 18:59:56,185,76.19C,38.1%,50.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.51,
05/06/2020 19:00:06,186,76.31C,36.9%,49.5%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.52,
05/06/2020 19:00:16,187,76.38C,36.2%,49.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.55,
05/06/2020 19:00:26,188,76.56C,34.4%,47.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.56,
