Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
03/06/2020 18:13:40,36,30.25C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.05,
03/06/2020 18:13:50,37,30.75C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.13,
03/06/2020 18:14:00,38,31.12C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.18,
03/06/2020 18:14:10,39,31.62C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:14:20,40,32.19C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.55,
03/06/2020 18:14:30,41,32.62C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.71,
03/06/2020 18:14:40,42,33.25C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.37,
03/06/2020 18:14:50,43,33.81C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.56,
03/06/2020 18:15:00,44,34.38C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.71,
03/06/2020 18:15:10,45,34.88C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.85,
03/06/2020 18:15:20,46,35.31C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.37,
03/06/2020 18:15:30,47,35.81C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.56,
03/06/2020 18:15:40,48,36.31C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.72,
03/06/2020 18:15:50,49,36.88C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.85,
03/06/2020 18:16:00,50,37.12C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.97,
03/06/2020 18:16:10,51,37.81C,100%,100.0%,0.33Hz,0.69 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.06,
03/06/2020 18:16:20,52,38.25C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:16:30,53,38.62C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.55,
03/06/2020 18:16:40,54,39.12C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.76,
03/06/2020 18:16:50,55,39.5C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.89,
03/06/2020 18:17:00,56,39.94C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.37,
03/06/2020 18:17:10,57,40.44C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.54,
03/06/2020 18:17:20,58,40.94C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.7,
03/06/2020 18:17:30,59,41.5C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.4,
03/06/2020 18:17:40,60,42.0C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:17:50,61,42.44C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.55,
03/06/2020 18:18:00,62,42.94C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.71,
03/06/2020 18:18:10,63,43.5C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.85,
03/06/2020 18:18:20,64,43.94C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.97,
03/06/2020 18:18:30,65,44.31C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.07,
03/06/2020 18:18:40,66,44.62C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.15,
03/06/2020 18:18:50,67,45.0C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.22,
03/06/2020 18:19:00,68,45.38C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.25,
03/06/2020 18:19:10,69,45.81C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.3,
03/06/2020 18:19:20,70,46.38C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.33,
03/06/2020 18:19:30,71,46.88C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.37,
03/06/2020 18:19:40,72,47.38C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.39,
03/06/2020 18:19:50,73,47.94C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:20:00,74,48.25C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.72,
03/06/2020 18:20:10,75,48.69C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.9,
03/06/2020 18:20:20,76,49.12C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
03/06/2020 18:20:30,77,49.44C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:20:40,78,49.94C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.53,
03/06/2020 18:20:50,79,50.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.69,
03/06/2020 18:21:00,80,50.44C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.83,
03/06/2020 18:21:10,81,51.0C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:21:20,82,51.44C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.55,
03/06/2020 18:21:30,83,51.62C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.77,
03/06/2020 18:21:40,84,52.0C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.88,
03/06/2020 18:21:50,85,52.38C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
03/06/2020 18:22:00,86,52.81C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.09,
03/06/2020 18:22:10,87,53.25C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.15,
03/06/2020 18:22:20,88,53.56C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.22,
03/06/2020 18:22:30,89,53.94C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.26,
03/06/2020 18:22:40,90,54.31C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.38,
03/06/2020 18:22:50,91,54.62C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.39,
03/06/2020 18:23:00,92,55.0C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.41,
03/06/2020 18:23:10,93,55.25C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.42,
03/06/2020 18:23:20,94,55.62C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.37,
03/06/2020 18:23:30,95,55.94C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.78,
03/06/2020 18:23:40,96,56.38C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.89,
03/06/2020 18:23:50,97,56.69C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.99,
03/06/2020 18:24:00,98,57.0C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.07,
03/06/2020 18:24:10,99,57.5C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.15,
03/06/2020 18:24:20,100,57.75C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.22,
03/06/2020 18:24:30,101,58.0C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.26,
03/06/2020 18:24:40,102,58.25C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:24:50,103,58.5C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.55,
03/06/2020 18:25:00,104,58.88C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.7,
03/06/2020 18:25:10,105,59.06C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.82,
03/06/2020 18:25:20,106,59.44C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.93,
03/06/2020 18:25:30,107,59.81C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.02,
03/06/2020 18:25:40,108,60.25C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.1,
03/06/2020 18:25:50,109,60.62C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.24,
03/06/2020 18:26:00,110,60.88C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.29,
03/06/2020 18:26:10,111,61.12C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.37,
03/06/2020 18:26:20,112,61.56C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.38,
03/06/2020 18:26:30,113,61.81C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.4,
03/06/2020 18:26:40,114,62.19C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.42,
03/06/2020 18:26:50,115,62.75C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.43,
03/06/2020 18:27:00,116,62.94C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.42,
03/06/2020 18:27:10,117,63.25C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.44,
03/06/2020 18:27:20,118,63.56C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.45,
03/06/2020 18:27:30,119,63.81C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.46,
03/06/2020 18:27:40,120,64.19C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.46,
03/06/2020 18:27:50,121,64.31C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.45,
03/06/2020 18:28:00,122,64.5C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.45,
03/06/2020 18:28:10,123,64.81C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:28:20,124,65.19C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.54,
03/06/2020 18:28:30,125,65.56C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.7,
03/06/2020 18:28:40,126,65.94C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.83,
03/06/2020 18:28:50,127,66.06C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.95,
03/06/2020 18:29:00,128,66.38C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.04,
03/06/2020 18:29:10,129,66.56C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.12,
03/06/2020 18:29:20,130,66.88C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.18,
03/06/2020 18:29:30,131,67.19C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.23,
03/06/2020 18:29:40,132,67.5C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:29:50,133,67.88C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.55,
03/06/2020 18:30:00,134,68.19C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.73,
03/06/2020 18:30:10,135,68.44C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.86,
03/06/2020 18:30:20,136,68.75C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
03/06/2020 18:30:30,137,69.0C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.54,
03/06/2020 18:30:40,138,69.38C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.69,
03/06/2020 18:30:50,139,69.5C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.82,
03/06/2020 18:31:00,140,69.88C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.93,
03/06/2020 18:31:10,141,70.06C,99.4%,99.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.03,
03/06/2020 18:31:20,142,70.31C,96.9%,97.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.1,
03/06/2020 18:31:30,143,70.44C,95.6%,96.5%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.16,
03/06/2020 18:31:40,144,70.62C,93.8%,95.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.36,
03/06/2020 18:31:50,145,70.75C,92.5%,94.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.56,
03/06/2020 18:32:00,146,71.06C,89.4%,91.5%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.71,
03/06/2020 18:32:10,147,71.44C,85.6%,88.5%,0.33Hz,0.38 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.84,
03/06/2020 18:32:20,148,71.62C,83.8%,87.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.94,
03/06/2020 18:32:30,149,71.88C,81.2%,85.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.03,
03/06/2020 18:32:40,150,72.12C,78.8%,83.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.11,
03/06/2020 18:32:50,151,72.19C,78.1%,82.5%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.18,
03/06/2020 18:33:00,152,72.25C,77.5%,82.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.21,
03/06/2020 18:33:10,153,72.56C,74.4%,79.5%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.27,
03/06/2020 18:33:20,154,72.81C,71.9%,77.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.36,
03/06/2020 18:33:30,155,73.06C,69.4%,75.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.37,
03/06/2020 18:33:40,156,73.31C,66.9%,73.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.38,
03/06/2020 18:33:50,157,73.5C,65.0%,72.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.36,
03/06/2020 18:34:00,158,73.69C,63.1%,70.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.54,
03/06/2020 18:34:10,159,73.94C,60.6%,68.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.7,
03/06/2020 18:34:20,160,74.31C,56.9%,65.5%,0.33Hz,0.38 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.83,
03/06/2020 18:34:30,161,74.31C,56.9%,65.5%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.94,
03/06/2020 18:34:40,162,74.5C,55.0%,64.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.03,
03/06/2020 18:34:50,163,74.62C,53.8%,63.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.12,
03/06/2020 18:35:00,164,74.81C,51.9%,61.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.18,
03/06/2020 18:35:10,165,75.12C,48.8%,59.0%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.36,
03/06/2020 18:35:20,166,75.44C,45.6%,56.5%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.55,
03/06/2020 18:35:30,167,75.69C,43.1%,54.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.6,
03/06/2020 18:35:40,168,75.88C,41.2%,53.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.88,
03/06/2020 18:35:50,169,76.0C,40.0%,52.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.14,
03/06/2020 18:36:00,170,76.12C,38.8%,51.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.36,
03/06/2020 18:36:10,171,76.19C,38.1%,50.5%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.54,
03/06/2020 18:36:20,172,76.25C,37.5%,50.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.7,
03/06/2020 18:36:30,173,76.5C,35.0%,48.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.91,
03/06/2020 18:36:40,174,76.69C,33.1%,46.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.01,
03/06/2020 18:36:50,175,76.69C,33.1%,46.5%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.1,
03/06/2020 18:37:00,176,76.88C,31.2%,45.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.17,
03/06/2020 18:37:10,177,77.0C,30.0%,44.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.23,
03/06/2020 18:37:20,178,77.0C,30.0%,44.0%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.36,
03/06/2020 18:37:30,179,77.06C,29.4%,43.5%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.61,
03/06/2020 18:37:40,180,77.06C,29.4%,43.5%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.75,
03/06/2020 18:37:50,181,77.0C,30.0%,44.0%,0.33Hz,-0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.88,
03/06/2020 18:38:00,182,76.81C,31.9%,45.5%,0.33Hz,-0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.99,
03/06/2020 18:38:10,183,76.56C,34.4%,47.5%,0.33Hz,-0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.75,
03/06/2020 18:38:20,184,76.5C,35.0%,48.0%,0.33Hz,-0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.87,
03/06/2020 18:38:30,185,76.38C,36.2%,49.0%,0.33Hz,-0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.98,
03/06/2020 18:38:40,186,76.25C,37.5%,50.0%,0.33Hz,-0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.36,
03/06/2020 18:38:50,187,76.19C,38.1%,50.5%,0.33Hz,-0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.55,
03/06/2020 18:39:00,188,76.0C,40.0%,52.0%,0.33Hz,-0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.69,
