Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
24/08/2020 19:34:01,0,21.12C,100%,100.0%,0.33Hz,1.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.5,
24/08/2020 19:34:11,1,21.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
25/08/2020 18:46:36,2,21.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
25/08/2020 18:46:46,3,21.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
25/08/2020 18:46:56,4,21.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
25/08/2020 18:47:06,5,21.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.08,
25/08/2020 18:47:16,6,21.19C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.99,
25/08/2020 18:47:26,7,21.25C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.14,
25/08/2020 18:47:36,8,21.25C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
25/08/2020 18:47:46,9,21.31C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.53,
25/08/2020 18:47:56,10,21.38C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.71,
25/08/2020 18:48:06,11,21.44C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.49,
25/08/2020 18:48:16,12,21.5C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.8,
25/08/2020 18:48:26,13,21.56C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.12,
25/08/2020 18:48:36,14,21.69C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.34,
25/08/2020 18:48:46,15,21.81C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.52,
25/08/2020 18:48:56,16,22.0C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.49,
25/08/2020 18:49:06,17,22.12C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.8,
25/08/2020 18:49:16,18,22.38C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.12,
25/08/2020 18:49:26,19,22.69C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.49,
25/08/2020 18:49:36,20,23.0C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.86,
25/08/2020 18:49:46,21,23.25C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.26,
