Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,
12/12/2019 13:44:39,0,21.25C,100%,100.0%,4.0Hz,
12/12/2019 13:44:49,1,21.25C,100%,100.0%,4.0Hz,
12/12/2019 13:44:59,2,21.25C,100%,100.0%,4.0Hz,
