Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
13/12/2019 11:35:04,0,37.88C,100%,100.0%,0.33Hz,17.88C,0,Not Yet,
13/12/2019 11:35:14,1,37.88C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:08,2,37.81C,100%,100.0%,0.33Hz,-0.06C,0,Not Yet,
13/12/2019 11:38:09,3,37.81C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:12,4,37.81C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:14,5,37.81C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:17,6,37.81C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:21,7,37.81C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:24,8,37.81C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:28,9,37.75C,100%,100.0%,0.33Hz,-0.06C,0,Not Yet,
13/12/2019 11:38:33,10,37.75C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:37,11,37.75C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:42,12,37.75C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:47,13,37.75C,100%,100.0%,0.33Hz,0.0C,0,Not Yet,
13/12/2019 11:38:53,14,37.69C,100%,100.0%,0.33Hz,-0.06C,0,Not Yet,
