Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
07/06/2020 17:17:31,0,20.12C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.5,
07/06/2020 17:17:41,1,20.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.11,
07/06/2020 17:30:55,2,20.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.11,
07/06/2020 17:31:05,3,20.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.24,
07/06/2020 17:31:15,4,20.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.29,
07/06/2020 17:31:25,5,20.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.32,
07/06/2020 17:31:35,6,20.25C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.95,
07/06/2020 17:31:45,7,20.19C,100%,100.0%,0.33Hz,-0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.94,
07/06/2020 17:31:55,8,20.25C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.04,
07/06/2020 17:32:05,9,20.25C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.12,
07/06/2020 17:32:15,10,20.31C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.21,
07/06/2020 17:32:25,11,20.38C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.38,
07/06/2020 17:32:35,12,20.5C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.56,
07/06/2020 17:32:45,13,20.56C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.72,
