Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
11/05/2020 11:34:36,0,17.44C,100%,100.0%,0.33Hz,-2.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.5,
11/05/2020 11:34:46,1,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.05,
11/05/2020 11:34:56,2,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.29,
11/05/2020 11:35:06,3,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.21,
11/05/2020 11:35:16,4,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.53,
11/05/2020 11:35:26,5,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.84,
11/05/2020 11:35:36,6,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.1,
11/05/2020 11:35:46,7,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.33,
11/05/2020 11:35:56,8,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.49,
11/05/2020 11:36:06,9,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.66,
11/05/2020 11:36:16,10,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.81,
11/05/2020 11:36:26,11,17.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.71,
