Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
20/06/2020 19:08:50,0,19.38C,100%,100.0%,0.33Hz,-0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.5,
20/06/2020 19:09:00,1,19.38C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.26,
02/07/2020 17:09:21,2,19.38C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.26,
02/07/2020 17:09:31,3,19.38C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.26,
02/07/2020 17:09:41,4,19.44C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.59,
02/07/2020 17:09:51,5,19.44C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.88,
02/07/2020 17:10:01,6,19.5C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.14,
02/07/2020 17:10:11,7,19.5C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.35,
02/07/2020 17:10:21,8,19.56C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.53,
02/07/2020 17:10:31,9,19.69C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.69,
02/07/2020 17:10:41,10,19.75C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.52,
02/07/2020 17:10:51,11,19.94C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.67,
02/07/2020 17:11:01,12,20.12C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.8,
02/07/2020 17:11:11,13,20.31C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.91,
02/07/2020 17:11:21,14,20.44C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
02/07/2020 17:11:31,15,20.5C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.09,
02/07/2020 17:11:41,16,20.62C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.22,
02/07/2020 17:11:51,17,20.88C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.75,
02/07/2020 17:12:01,18,21.0C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.76,
02/07/2020 17:12:11,19,21.19C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.02,
02/07/2020 17:12:21,20,21.38C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.25,
02/07/2020 17:12:31,21,21.5C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.45,
02/07/2020 17:12:41,22,21.69C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.61,
