Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,
12/12/2019 13:30:20,0,-100C,100%,100.0%,4.0Hz,
12/12/2019 13:30:30,1,-100C,100%,100.0%,4.0Hz,
12/12/2019 13:30:41,2,-100C,100%,100.0%,4.0Hz,
