Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,
12/12/2019 14:02:58,0,29C,28.6%,8.6%,2.6Hz,
12/12/2019 14:03:08,1,29C,28.6%,8.6%,2.6Hz,
12/12/2019 14:03:18,2,29C,28.6%,8.6%,2.6Hz,
12/12/2019 14:03:28,3,29C,28.6%,8.6%,2.6Hz,
12/12/2019 14:03:38,4,29C,28.6%,8.6%,2.6Hz,
