Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
12/06/2020 17:46:38,15,21.81C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.46,
12/06/2020 17:46:48,16,22.12C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.41,
12/06/2020 17:46:58,17,22.38C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.74,
12/06/2020 17:47:08,18,22.62C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.01,
12/06/2020 17:47:18,19,22.94C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:47:28,20,23.25C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 17:47:38,21,23.56C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.69,
12/06/2020 17:47:48,22,23.88C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.82,
12/06/2020 17:47:58,23,24.31C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.94,
12/06/2020 17:48:08,24,24.69C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.03,
12/06/2020 17:48:18,25,25.19C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.32,
12/06/2020 17:48:28,26,25.62C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.5,
12/06/2020 17:48:38,27,25.94C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:48:48,28,26.44C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 17:48:58,29,26.94C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.64,
12/06/2020 17:49:08,30,27.44C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.14,
12/06/2020 17:49:18,31,28.06C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.36,
12/06/2020 17:49:28,32,28.5C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.54,
12/06/2020 17:49:38,33,29.0C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.69,
12/06/2020 17:49:48,34,29.62C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.83,
12/06/2020 17:49:58,35,30.19C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.92,
12/06/2020 17:50:08,36,30.75C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.02,
12/06/2020 17:50:18,37,31.38C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.09,
12/06/2020 17:50:28,38,31.88C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.16,
12/06/2020 17:50:38,39,32.44C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.3,
12/06/2020 17:50:48,40,33.0C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:50:58,41,33.5C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 17:51:08,42,34.12C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.56,
12/06/2020 17:51:18,43,34.62C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.85,
12/06/2020 17:51:28,44,35.19C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.15,
12/06/2020 17:51:38,45,35.69C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.39,
12/06/2020 17:51:48,46,36.19C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.64,
12/06/2020 17:51:58,47,36.75C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.77,
12/06/2020 17:52:08,48,37.31C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.89,
12/06/2020 17:52:18,49,37.75C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
12/06/2020 17:52:28,50,38.38C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.09,
12/06/2020 17:52:38,51,38.94C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.15,
12/06/2020 17:52:48,52,39.38C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.21,
12/06/2020 17:52:58,53,39.81C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:53:08,54,40.12C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 17:53:18,55,40.62C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.63,
12/06/2020 17:53:28,56,41.19C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.77,
12/06/2020 17:53:38,57,41.69C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.89,
12/06/2020 17:53:48,58,42.25C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.7,
12/06/2020 17:53:58,59,42.81C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.83,
12/06/2020 17:54:08,60,43.31C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:54:18,61,43.88C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 17:54:28,62,44.38C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:54:38,63,44.88C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 17:54:48,64,45.38C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.7,
12/06/2020 17:54:58,65,45.88C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.83,
12/06/2020 17:55:08,66,46.38C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:55:18,67,46.94C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.57,
12/06/2020 17:55:28,68,47.5C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.86,
12/06/2020 17:55:38,69,47.88C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.12,
12/06/2020 17:55:48,70,48.31C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.33,
12/06/2020 17:55:58,71,48.69C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.51,
12/06/2020 17:56:08,72,49.06C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.6,
12/06/2020 17:56:18,73,49.56C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.75,
12/06/2020 17:56:28,74,50.0C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.87,
12/06/2020 17:56:38,75,50.44C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.98,
12/06/2020 17:56:48,76,50.88C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.07,
12/06/2020 17:56:58,77,51.38C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.18,
12/06/2020 17:57:08,78,51.75C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.24,
12/06/2020 17:57:18,79,52.06C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:57:28,80,52.38C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.48,
12/06/2020 17:57:38,81,52.69C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:57:48,82,53.12C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 17:57:58,83,53.5C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.63,
12/06/2020 17:58:08,84,53.94C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.77,
12/06/2020 17:58:18,85,54.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:58:28,86,54.56C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.89,
12/06/2020 17:58:38,87,54.94C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.14,
12/06/2020 17:58:48,88,55.31C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.39,
12/06/2020 17:58:58,89,55.81C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.61,
12/06/2020 17:59:08,90,56.19C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.74,
12/06/2020 17:59:18,91,56.5C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.86,
12/06/2020 17:59:28,92,56.69C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 17:59:38,93,57.06C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 17:59:48,94,57.38C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.64,
12/06/2020 17:59:58,95,57.75C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.78,
12/06/2020 18:00:08,96,58.12C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.9,
12/06/2020 18:00:18,97,58.38C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
12/06/2020 18:00:28,98,58.69C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.09,
12/06/2020 18:00:38,99,58.94C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:00:48,100,59.25C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.48,
12/06/2020 18:00:58,101,59.56C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.64,
12/06/2020 18:01:08,102,59.94C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:01:18,103,60.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 18:01:28,104,60.38C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.0,
12/06/2020 18:01:38,105,60.69C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.23,
12/06/2020 18:01:48,106,61.06C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.45,
12/06/2020 18:01:58,107,61.5C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.62,
12/06/2020 18:02:08,108,61.81C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:02:18,109,62.19C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 18:02:28,110,62.56C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.63,
12/06/2020 18:02:38,111,62.88C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.77,
12/06/2020 18:02:48,112,63.12C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.89,
12/06/2020 18:02:58,113,63.44C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.99,
12/06/2020 18:03:08,114,63.69C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.29,
12/06/2020 18:03:18,115,64.06C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.49,
12/06/2020 18:03:28,116,64.38C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.64,
12/06/2020 18:03:38,117,64.75C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:03:48,118,65.06C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:03:58,119,65.38C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.48,
12/06/2020 18:04:08,120,65.69C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:04:18,121,65.94C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 18:04:28,122,66.19C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.63,
12/06/2020 18:04:38,123,66.38C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:04:48,124,66.69C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 18:04:58,125,67.0C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.64,
12/06/2020 18:05:08,126,67.31C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:05:18,127,67.56C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
12/06/2020 18:05:28,128,67.75C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.63,
12/06/2020 18:05:38,129,68.0C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.77,
12/06/2020 18:05:48,130,68.44C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.89,
12/06/2020 18:05:58,131,68.69C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.4,
12/06/2020 18:06:08,132,68.88C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.62,
12/06/2020 18:06:18,133,69.12C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
12/06/2020 18:06:28,134,69.12C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.5,
12/06/2020 18:06:38,135,69.81C,100%,100.0%,0.33Hz,0.69 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.65,
12/06/2020 18:06:48,136,70.12C,98.8%,99.0%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.78,
12/06/2020 18:06:58,137,70.38C,96.2%,97.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.89,
12/06/2020 18:07:08,138,70.62C,93.8%,95.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.29,
12/06/2020 18:07:18,139,70.81C,91.9%,93.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.48,
12/06/2020 18:07:28,140,71.06C,89.4%,91.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.28,
12/06/2020 18:07:38,141,71.31C,86.9%,89.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.47,
12/06/2020 18:07:48,142,71.5C,85.0%,88.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.64,
12/06/2020 18:07:58,143,71.75C,82.5%,86.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.8,
12/06/2020 18:08:08,144,72.0C,80.0%,84.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.28,
12/06/2020 18:08:18,145,72.25C,77.5%,82.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.48,
12/06/2020 18:08:28,146,72.5C,75.0%,80.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.65,
12/06/2020 18:08:38,147,72.75C,72.5%,78.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.79,
12/06/2020 18:08:48,148,72.88C,71.2%,77.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.91,
12/06/2020 18:08:58,149,73.19C,68.1%,74.5%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.01,
12/06/2020 18:09:08,150,73.44C,65.6%,72.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.09,
12/06/2020 18:09:18,151,73.5C,65.0%,72.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.17,
12/06/2020 18:09:28,152,73.69C,63.1%,70.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.23,
12/06/2020 18:09:38,153,73.88C,61.2%,69.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 9.28,
12/06/2020 18:09:48,154,74.19C,58.1%,66.5%,0.33Hz,0.31 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.28,
12/06/2020 18:09:58,155,74.44C,55.6%,64.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.47,
12/06/2020 18:10:08,156,74.56C,54.4%,63.5%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.35,
12/06/2020 18:10:18,157,74.75C,52.5%,62.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 6.78,
12/06/2020 18:10:28,158,74.94C,50.6%,60.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.2,
12/06/2020 18:10:38,159,75.19C,48.1%,58.5%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.56,
12/06/2020 18:10:48,160,75.25C,47.5%,58.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.86,
12/06/2020 18:10:58,161,75.44C,45.6%,56.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.11,
12/06/2020 18:11:08,162,75.56C,44.4%,55.5%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.32,
12/06/2020 18:11:18,163,74.94C,50.6%,60.5%,0.33Hz,-0.62 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.51,
12/06/2020 18:11:28,164,74.06C,59.4%,67.5%,0.33Hz,-0.88 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.62,
12/06/2020 18:11:38,165,73.56C,64.4%,71.5%,0.33Hz,-0.5 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.28,
12/06/2020 18:11:48,166,73.06C,69.4%,75.5%,0.33Hz,-0.5 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.53,
12/06/2020 18:11:58,167,72.81C,71.9%,77.5%,0.33Hz,-0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.68,
12/06/2020 18:12:08,168,72.62C,73.8%,79.0%,0.33Hz,-0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.28,
12/06/2020 18:12:18,169,72.56C,74.4%,79.5%,0.33Hz,-0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.48,
12/06/2020 18:12:28,170,72.75C,72.5%,78.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.28,
12/06/2020 18:12:38,171,72.94C,70.6%,76.5%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.47,
12/06/2020 18:12:48,172,73.12C,68.8%,75.0%,0.33Hz,0.19 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.65,
12/06/2020 18:12:58,173,73.38C,66.2%,73.0%,0.33Hz,0.25 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.68,
12/06/2020 18:13:08,174,73.38C,66.2%,73.0%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.84,
12/06/2020 18:13:18,175,73.25C,67.5%,74.0%,0.33Hz,-0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.09,
12/06/2020 18:13:28,176,73.25C,67.5%,74.0%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.31,
12/06/2020 18:13:38,177,73.38C,66.2%,73.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.59,
12/06/2020 18:13:48,178,73.5C,65.0%,72.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 6.78,
12/06/2020 18:13:58,179,73.5C,65.0%,72.0%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.18,
12/06/2020 18:14:08,180,73.5C,65.0%,72.0%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.54,
12/06/2020 18:14:18,181,73.56C,64.4%,71.5%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.54,
12/06/2020 18:14:28,182,73.69C,63.1%,70.5%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 7.85,
12/06/2020 18:14:38,183,73.69C,63.1%,70.5%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.1,
12/06/2020 18:14:48,184,73.75C,62.5%,70.0%,0.33Hz,0.06 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.32,
12/06/2020 18:14:58,185,73.88C,61.2%,69.0%,0.33Hz,0.12 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.54,
12/06/2020 18:15:08,186,73.88C,61.2%,69.0%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.28,
12/06/2020 18:15:18,187,73.88C,61.2%,69.0%,0.33Hz,0.0 Shut Down Count: ,0,Over Min Temp and loop time Correction is: 8.54,
