Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,
12/12/2019 13:47:05,0,123C,0%,0%,2.0Hz,
12/12/2019 13:47:15,1,123C,0%,0%,2.0Hz,
12/12/2019 13:47:25,2,123C,0%,0%,2.0Hz,
12/12/2019 13:47:35,3,123C,0%,0%,2.0Hz,
12/12/2019 13:47:45,4,123C,0%,0%,2.0Hz,
