Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
15/12/2019 16:47:49,0,64.94C,100%,100.0%,0.33Hz,44.94C,0,Under Min TempCrct : 4.02,
15/12/2019 16:47:59,1,65.06C,100%,100.0%,0.33Hz,0.12C,0,Under Min TempCrct : 4.33,
15/12/2019 16:48:09,2,65.44C,100%,100.0%,0.33Hz,0.38C,0,Under Min TempCrct : 4.24,
15/12/2019 16:48:19,3,65.62C,100%,100.0%,0.33Hz,0.19C,0,Under Min TempCrct : 4.24,
15/12/2019 16:48:29,4,65.94C,100%,100.0%,0.33Hz,0.31C,0,Under Min TempCrct : 4.52,
15/12/2019 16:48:39,5,66.19C,100%,100.0%,0.33Hz,0.25C,0,Under Min TempCrct : 4.81,
15/12/2019 16:48:49,6,66.5C,100%,100.0%,0.33Hz,0.31C,0,Under Min TempCrct : 5.06,
15/12/2019 16:48:59,7,66.88C,100%,100.0%,0.33Hz,0.38C,0,Under Min TempCrct : 5.31,
15/12/2019 16:49:09,8,67.06C,100%,100.0%,0.33Hz,0.19C,0,Under Min TempCrct : 5.55,
15/12/2019 16:49:19,9,67.31C,100%,100.0%,0.33Hz,0.25C,0,Under Min TempCrct : 5.77,
15/12/2019 16:49:29,10,67.5C,100%,100.0%,0.33Hz,0.19C,0,Under Min TempCrct : 5.97,
15/12/2019 16:49:39,11,67.62C,100%,100.0%,0.33Hz,0.12C,0,Under Min TempCrct : 6.17,
15/12/2019 16:49:49,12,67.94C,100%,100.0%,0.33Hz,0.31C,0,Under Min TempCrct : 6.36,
15/12/2019 16:49:59,13,68.12C,100%,100.0%,0.33Hz,0.19C,0,Under Min TempCrct : 6.53,
15/12/2019 16:50:09,14,68.56C,100%,100.0%,0.33Hz,0.44C,0,Under Min TempCrct : 6.7,
15/12/2019 16:50:19,15,68.88C,100%,100.0%,0.33Hz,0.31C,0,Under Min TempCrct : 6.86,
15/12/2019 16:50:29,16,69.12C,100%,100.0%,0.33Hz,0.25C,0,Under Min TempCrct : 6.89,
15/12/2019 16:50:39,17,69.38C,100%,100.0%,0.33Hz,0.25C,0,Under Min TempCrct : 6.64,
15/12/2019 16:50:49,18,69.81C,100%,100.0%,0.33Hz,0.44C,0,Under Min TempCrct : 6.8,
15/12/2019 16:50:59,19,70.0C,100.0%,100.0%,0.33Hz,0.19C,0,Under Min TempCrct : 6.96,
15/12/2019 16:51:09,20,70.12C,98.8%,99.0%,0.33Hz,0.12C,0,Over Min TempCrct : 7.11,
15/12/2019 16:51:19,21,70.44C,95.6%,96.5%,0.33Hz,0.31C,0,Over Min TempCrct : 7.24,
15/12/2019 16:51:29,22,70.75C,92.5%,94.0%,0.33Hz,0.31C,0,Over Min TempCrct : 7.37,
15/12/2019 16:51:39,23,71.19C,88.1%,90.5%,0.33Hz,0.44C,0,Over Min TempCrct : 7.49,
15/12/2019 16:51:49,24,71.5C,85.0%,88.0%,0.33Hz,0.31C,0,Over Min TempCrct : 7.61,
15/12/2019 16:51:59,25,71.69C,83.1%,86.5%,0.33Hz,0.19C,0,Over Min TempCrct : 7.72,
15/12/2019 16:52:09,26,71.94C,80.6%,84.5%,0.33Hz,0.25C,0,Over Min TempCrct : 7.82,
15/12/2019 16:52:19,27,72.25C,77.5%,82.0%,0.33Hz,0.31C,0,Over Min TempCrct : 7.56,
15/12/2019 16:52:29,28,72.44C,75.6%,80.5%,0.33Hz,0.19C,0,Over Min TempCrct : 7.67,
15/12/2019 16:52:39,29,72.75C,72.5%,78.0%,0.33Hz,0.31C,0,Over Min TempCrct : 7.75,
15/12/2019 16:52:49,30,73.0C,70.0%,76.0%,0.33Hz,0.25C,0,Over Min TempCrct : 7.86,
15/12/2019 16:52:59,31,73.19C,68.1%,74.5%,0.33Hz,0.19C,0,Over Min TempCrct : 7.96,
15/12/2019 16:53:09,32,73.38C,66.2%,73.0%,0.33Hz,0.19C,0,Over Min TempCrct : 7.7,
15/12/2019 16:53:19,33,73.62C,63.8%,71.0%,0.33Hz,0.25C,0,Over Min TempCrct : 7.79,
15/12/2019 16:53:29,34,73.88C,61.2%,69.0%,0.33Hz,0.25C,0,Over Min TempCrct : 7.84,
15/12/2019 16:53:39,35,73.94C,60.6%,68.5%,0.33Hz,0.06C,0,Over Min TempCrct : 7.8,
15/12/2019 16:53:49,36,74.06C,59.4%,67.5%,0.33Hz,0.12C,0,Over Min TempCrct : 7.86,
15/12/2019 16:53:59,37,74.31C,56.9%,65.5%,0.33Hz,0.25C,0,Over Min TempCrct : 7.9,
15/12/2019 16:54:09,38,74.31C,56.9%,65.5%,0.33Hz,0.0C,0,Over Min TempCrct : 8.0,
15/12/2019 16:54:19,39,74.62C,53.8%,63.0%,0.33Hz,0.31C,0,Over Min TempCrct : 8.09,
15/12/2019 16:54:29,40,74.75C,52.5%,62.0%,0.33Hz,0.12C,0,Over Min TempCrct : 8.18,
15/12/2019 16:54:39,41,74.88C,51.2%,61.0%,0.33Hz,0.12C,0,Over Min TempCrct : 8.22,
