Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
16/12/2019 10:38:05,0,27C,100%,100.0%,0.33Hz,7C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:38:07,1,29C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.23,
16/12/2019 10:38:09,2,31C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 6.99,
16/12/2019 10:38:11,3,33C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 6.75,
16/12/2019 10:38:13,4,35C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 6.53,
16/12/2019 10:38:15,5,37C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 6.32,
16/12/2019 10:38:17,6,39C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 6.12,
16/12/2019 10:38:19,7,41C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 5.93,
16/12/2019 10:38:21,8,43C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 5.74,
16/12/2019 10:38:23,9,45C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 5.57,
