Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
27/08/2020 19:51:00,0,19.25C,100%,100.0%,0.33Hz,-0.75 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.5,
27/08/2020 19:51:10,1,19.25C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.25,
29/08/2020 17:59:26,2,19.25C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.25,
29/08/2020 17:59:36,3,19.25C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.25,
29/08/2020 17:59:46,4,19.25C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.42,
29/08/2020 17:59:56,5,19.31C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.25,
29/08/2020 18:00:06,6,19.31C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.44,
29/08/2020 18:00:16,7,19.31C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.61,
29/08/2020 18:00:26,8,19.38C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.75,
29/08/2020 18:00:36,9,19.38C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.86,
29/08/2020 18:00:46,10,19.38C,100%,100.0%,0.33Hz,0.0 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.96,
29/08/2020 18:00:56,11,19.44C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.04,
29/08/2020 18:01:06,12,19.56C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.12,
29/08/2020 18:01:16,13,19.62C,100%,100.0%,0.33Hz,0.06 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.19,
29/08/2020 18:01:26,14,19.75C,100%,100.0%,0.33Hz,0.12 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.24,
29/08/2020 18:01:36,15,19.94C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 7.99,
29/08/2020 18:01:46,16,20.12C,100%,100.0%,0.33Hz,0.19 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.28,
29/08/2020 18:01:56,17,20.38C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.47,
29/08/2020 18:02:06,18,20.62C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.69,
29/08/2020 18:02:16,19,20.88C,100%,100.0%,0.33Hz,0.25 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.15,
29/08/2020 18:02:26,20,21.19C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.41,
29/08/2020 18:02:36,21,21.5C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.59,
29/08/2020 18:02:46,22,21.88C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.73,
29/08/2020 18:02:56,23,22.25C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.86,
29/08/2020 18:03:06,24,22.62C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.24,
29/08/2020 18:03:16,25,23.06C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.44,
29/08/2020 18:03:26,26,23.5C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.6,
29/08/2020 18:03:36,27,23.88C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.74,
29/08/2020 18:03:46,28,24.19C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.24,
29/08/2020 18:03:56,29,24.69C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.44,
29/08/2020 18:04:06,30,25.12C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.66,
29/08/2020 18:04:16,31,25.56C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.81,
29/08/2020 18:04:26,32,25.94C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.92,
29/08/2020 18:04:36,33,26.44C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.24,
29/08/2020 18:04:46,34,26.75C,100%,100.0%,0.33Hz,0.31 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.49,
29/08/2020 18:04:56,35,27.25C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.24,
29/08/2020 18:05:06,36,27.62C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.49,
29/08/2020 18:05:16,37,28.25C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.24,
29/08/2020 18:05:26,38,28.75C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.43,
29/08/2020 18:05:36,39,29.25C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.6,
29/08/2020 18:05:46,40,29.75C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.73,
29/08/2020 18:05:56,41,30.19C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.91,
29/08/2020 18:06:06,42,30.81C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.0,
29/08/2020 18:06:16,43,31.19C,100%,100.0%,0.33Hz,0.38 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.07,
29/08/2020 18:06:26,44,31.75C,100%,100.0%,0.33Hz,0.56 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.14,
29/08/2020 18:06:36,45,32.25C,100%,100.0%,0.33Hz,0.5 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 9.21,
29/08/2020 18:06:46,46,32.69C,100%,100.0%,0.33Hz,0.44 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.24,
29/08/2020 18:06:56,47,33.31C,100%,100.0%,0.33Hz,0.62 Shut Down Count: ,0,Under Min Temp and loop time Correction is: 8.45,
