Time,Count,Temp,Throttle,Heater Pwm,Pwm Freq,Change,SDLC,Debug Message,
16/12/2019 10:30:06,0,27C,100%,100.0%,0.33Hz,7C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:08,1,29C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:10,2,31C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:12,3,33C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:14,4,35C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:16,5,37C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:18,6,39C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:20,7,41C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:22,8,43C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:24,9,45C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:26,10,47C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:28,11,49C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:30,12,51C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:32,13,53C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:34,14,55C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:36,15,57C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:38,16,59C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:40,17,61C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:42,18,63C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:44,19,65C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:46,20,67C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:48,21,69C,100%,100.0%,0.33Hz,2C,0,Under Min Temp  Crct : 7.5,
16/12/2019 10:30:50,22,71C,90.0%,92.0%,0.33Hz,2C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:30:52,23,73C,70.0%,76.0%,0.33Hz,2C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:30:54,24,75C,50.0%,60.0%,0.33Hz,2C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:30:56,25,77C,30.0%,44.0%,0.33Hz,2C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:30:58,26,79C,10.0%,28.0%,0.33Hz,2C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:00,27,81C,0%,0%,0.33Hz,2C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:02,28,83C,0%,0%,0.33Hz,2C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:04,29,82C,0%,0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:06,30,81C,0%,0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:08,31,80C,0.0%,20.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:10,32,79C,10.0%,28.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:12,33,78C,20.0%,36.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:14,34,77C,30.0%,44.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:16,35,76C,40.0%,52.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:18,36,75C,50.0%,60.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:20,37,74C,60.0%,68.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:22,38,73C,70.0%,76.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:24,39,72C,80.0%,84.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:26,40,71C,90.0%,92.0%,0.33Hz,-1C,0,Over Min Temp  Crct : 7.5,
16/12/2019 10:31:28,41,70C,100.0%,100.0%,0.33Hz,-1C,1,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:30,42,69C,100%,100.0%,0.33Hz,-1C,2,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:32,43,68C,100%,100.0%,0.33Hz,-1C,3,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:34,44,67C,100%,100.0%,0.33Hz,-1C,4,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:36,45,66C,100%,100.0%,0.33Hz,-1C,5,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:38,46,65C,100%,100.0%,0.33Hz,-1C,6,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:40,47,64C,100%,100.0%,0.33Hz,-1C,7,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:42,48,63C,100%,100.0%,0.33Hz,-1C,8,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:44,49,62C,100%,100.0%,0.33Hz,-1C,9,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:46,50,61C,100%,100.0%,0.33Hz,-1C,10,Under Min Temp  Crct : 7.5,
16/12/2019 10:31:48,51,60C,100%,100.0%,0.33Hz,-1C,11,Under Min Temp  Crct : 7.5,
